GeneID	logFC	logCPM	F	PValue	FDR
AT4G32430	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT4G33330	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT4G35680	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT4G39361	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G01630	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G04290	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G04370	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G08510	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G10130	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G10330	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G11460	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G14130	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G15600	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G15700	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G16560	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G17240	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G18050	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G18430	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G19160	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G19210	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G20635	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G21140	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G25910	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G37440	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G38310	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G40330	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G42170	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G42780	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G46510	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G47250	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G49690	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G50090	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G51170	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G51420	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G54690	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G55570	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G63090	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G64490	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G65850	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT5G67400	-0.0373911302460515	3.30801554523554	0.000196211893263517	0.988823969453546	1
AT4G34138	-0.00889445993022552	5.81101687456689	0.000195454457755521	0.988846371378744	1
AT2G17870	-0.00880294361185673	5.86520195857843	0.000193961259158015	0.98888824707069	1
AT2G24500	-0.00888224963143925	5.87264663263561	0.000192365395536753	0.988934050873856	1
AT3G14770	-0.0138495389243751	4.55477130119167	0.000189623096564009	0.989013205281948	1
AT5G13120	0.00887161968089529	6.16170350116572	0.000187559085424336	0.989073159707531	1
