"GeneID","logFC","logCPM","F","PValue","FDR","Expression"
"AT1G77420",-0.524793430593182,2.00531449551048,0.152795905251149,0.695878164854902,1,"Not Significant"
"AT3G44300",0.181173965880157,7.21218749648956,0.15258592802161,0.696076782796608,1,"Not Significant"
"AT5G52450",-0.234681658988113,5.54189143667082,0.15223881088421,0.69640546739984,1,"Not Significant"
"AT1G13920",-0.715391739319463,1.30169548118464,0.417211606753137,0.696415078348886,1,"Not Significant"
"AT1G49860",-0.715391739319463,1.30169548118464,0.417211606753137,0.696415078348886,1,"Not Significant"
"AT1G78730",-0.715391739319463,1.30169548118464,0.417211606753137,0.696415078348886,1,"Not Significant"
"AT2G18980",-0.715391739319463,1.30169548118464,0.417211606753137,0.696415078348886,1,"Not Significant"
"AT3G28660",-0.715391739319463,1.30169548118464,0.417211606753137,0.696415078348886,1,"Not Significant"
"AT3G46930",-0.715391739319463,1.30169548118464,0.417211606753137,0.696415078348886,1,"Not Significant"
"AT5G03130",-0.715391739319463,1.30169548118464,0.417211606753137,0.696415078348886,1,"Not Significant"
"AT5G46115",-0.715391739319463,1.30169548118464,0.417211606753137,0.696415078348886,1,"Not Significant"
"AT2G18780",-0.726613849420145,1.30322160223903,0.427836352710154,0.696415082348959,1,"Not Significant"
"AT2G40160",-0.726613849420145,1.30322160223903,0.427836352710154,0.696415082348959,1,"Not Significant"
"AT3G02850",-0.726613849420145,1.30322160223903,0.427836352710154,0.696415082348959,1,"Not Significant"
"AT3G57580",-0.726613849420145,1.30322160223903,0.427836352710154,0.696415082348959,1,"Not Significant"
"AT5G47600",-0.726613849420145,1.30322160223903,0.427836352710154,0.696415082348959,1,"Not Significant"
"AT5G52547",-0.726613849420145,1.30322160223903,0.427836352710154,0.696415082348959,1,"Not Significant"
"AT5G61160",-0.726613849420145,1.30322160223903,0.427836352710154,0.696415082348959,1,"Not Significant"
"AT1G70505",-0.738625314191334,1.30484429736497,0.439264600857043,0.696415087760858,1,"Not Significant"
"AT5G55840",-0.738625314191334,1.30484429736497,0.439264600857043,0.696415087760858,1,"Not Significant"
"AT1G09350",-0.745916140071556,1.3058236135737,0.446227995713057,0.69641509183018,1,"Not Significant"
"AT1G69050",-0.745916140071556,1.3058236135737,0.446227995713057,0.69641509183018,1,"Not Significant"
"AT1G74180",-0.745916140071556,1.3058236135737,0.446227995713057,0.69641509183018,1,"Not Significant"
"AT5G15930",0.408723800356589,3.55379593009117,0.152219746325157,0.696423532100215,1,"Not Significant"
"AT5G13850",0.18646355600114,6.92367746377457,0.152183726893083,0.696457666017426,1,"Not Significant"
"AT3G11290",0.38443567384106,3.79674383428059,0.152125115122641,0.696513219578323,1,"Not Significant"
"AT3G63190",-0.202564169948012,6.37982876307098,0.152003282809546,0.69662873446307,1,"Not Significant"
"AT2G40960",0.474899442344165,2.99020083025684,0.151949061688146,0.696680161180029,1,"Not Significant"
"AT3G11890",0.400350121127623,3.60153959902019,0.151945838604442,0.696683218487847,1,"Not Significant"
"AT5G26010",0.466278471311164,3.0359106792896,0.151922040885759,0.696705793352309,1,"Not Significant"
"AT4G02740",0.428592332783653,3.34256861007528,0.151839967295765,0.696783665190129,1,"Not Significant"
"AT1G10150",0.313009406390477,4.42805461871338,0.151758914616732,0.696860592177192,1,"Not Significant"
"AT3G52560",0.203385693465656,6.31332971630825,0.15173886625171,0.696879623702937,1,"Not Significant"
"AT5G07300",0.295723101531067,4.65896298338636,0.151661808708057,0.69695278642281,1,"Not Significant"
"AT3G22790",0.473198455800592,3.01769752671088,0.151644324718729,0.696969389674447,1,"Not Significant"
"AT1G61930",0.601755323831858,1.93413492334859,0.151620782896408,0.696991747343498,1,"Not Significant"
"AT2G20710",0.601755323831858,1.93413492334859,0.151620782896408,0.696991747343498,1,"Not Significant"
"AT5G10695",-0.29104463300586,4.61443242132202,0.151539247717565,0.697069196757804,1,"Not Significant"
"AT2G03510",-0.256408676909573,5.17190120206687,0.15135846139766,0.69724100941291,1,"Not Significant"
"AT5G18660",-0.238045470818495,5.53216542406445,0.151357362855013,0.697242053788386,1,"Not Significant"
"AT1G20900",0.41147952761024,3.58632552380261,0.151337158527138,0.697261262655246,1,"Not Significant"
"AT1G03905",0.530196895451546,2.5995489799248,0.151294128615203,0.697302177417349,1,"Not Significant"
"AT2G23130",0.267842420839142,5.07417998961578,0.151065286792075,0.697519883061033,1,"Not Significant"
"AT3G13060",-0.310301287318424,4.52992690793523,0.150810648827181,0.697762352745013,1,"Not Significant"
"AT3G06620",0.366534235082457,3.93914257774128,0.150707030976963,0.697861086484687,1,"Not Significant"
"AT1G76990",0.215942800470573,6.00896761077926,0.150689751293734,0.697877555475636,1,"Not Significant"
"AT5G24352",0.430064483577049,3.34395932144669,0.150420418410172,0.698134392929254,1,"Not Significant"
"AT4G17600",-0.190904532101779,6.71523145712594,0.150378945692435,0.69817396505897,1,"Not Significant"
"AT2G28520",0.392561269387603,3.63632039305615,0.150372465735076,0.698180148623557,1,"Not Significant"
"AT5G11490",0.324153677846903,4.32803245962641,0.150268885535771,0.698279011884673,1,"Not Significant"
"AT1G15960",0.518754321124542,2.65066808788902,0.150089978655657,0.698449863877066,1,"Not Significant"
"AT2G20530",0.247260525944272,5.32728260885954,0.149981894481886,0.698553138552971,1,"Not Significant"
"AT1G50670",-0.218783933372396,5.88398129006849,0.149942028522732,0.698591241371173,1,"Not Significant"
"AT2G47380",0.175312452339981,7.5419870824354,0.149927368588494,0.698605254409289,1,"Not Significant"
"AT1G57860",0.173110789313265,7.73438128043386,0.149855344530389,0.698674111721118,1,"Not Significant"
"AT5G57130",-0.387224928339329,3.52304741194657,0.149795319668938,0.69873151195333,1,"Not Significant"
"AT1G02990",0.469921130134082,3.01367717907581,0.149772565071624,0.698753275046376,1,"Not Significant"
"AT1G11860",-0.163353930503558,8.59908217420174,0.149713410641211,0.698809860788774,1,"Not Significant"
"AT2G38465",0.382341148609233,3.77896448980552,0.149693628220353,0.698828787056907,1,"Not Significant"
"AT3G10690",0.289290505510439,4.7886579424161,0.149463639236022,0.699048928072205,1,"Not Significant"
"AT1G17630",1.83791055754004,0.750759359583198,0.171714899307332,0.699051103316164,1,"Not Significant"
"AT1G55380",1.83791055754004,0.750759359583198,0.171714899307332,0.699051103316164,1,"Not Significant"
"AT1G61275",1.83791055754004,0.750759359583198,0.171714899307332,0.699051103316164,1,"Not Significant"
"AT1G64310",1.83791055754004,0.750759359583198,0.171714899307332,0.699051103316164,1,"Not Significant"
"AT1G75360",1.83791055754004,0.750759359583198,0.171714899307332,0.699051103316164,1,"Not Significant"
"AT2G42830",1.83791055754004,0.750759359583198,0.171714899307332,0.699051103316164,1,"Not Significant"
"AT3G24000",1.83791055754004,0.750759359583198,0.171714899307332,0.699051103316164,1,"Not Significant"
"AT3G59200",1.83791055754004,0.750759359583198,0.171714899307332,0.699051103316164,1,"Not Significant"
"AT4G18940",1.83791055754004,0.750759359583198,0.171714899307332,0.699051103316164,1,"Not Significant"
"AT4G27980",1.83791055754004,0.750759359583198,0.171714899307332,0.699051103316164,1,"Not Significant"
"AT3G61690",-0.365364782468281,3.72980023552298,0.149406863324358,0.699103302838096,1,"Not Significant"
"AT2G36910",0.232351605071124,5.61242696281131,0.149259064256269,0.699244906958367,1,"Not Significant"
"AT3G09800",-0.330659067819121,4.21527222416238,0.14922297226984,0.699279498400825,1,"Not Significant"
"AT1G05310",-0.48531539449761,2.48290967798169,0.148994582137408,0.699498504631735,1,"Not Significant"
"AT5G12840",-0.283661545705369,4.7208087113258,0.148987445493203,0.699505351158086,1,"Not Significant"
"AT3G03220",-0.408764827837297,3.34974731574721,0.14892050005395,0.699569584315784,1,"Not Significant"
"AT4G20440",0.221825562078156,5.8002155861218,0.148601234729111,0.699876143070159,1,"Not Significant"
"AT2G17380",0.286400169587616,4.71446164650485,0.148600402784721,0.699876942397563,1,"Not Significant"
"AT1G09575",-0.523406335575924,2.04851517445251,0.148525172311191,0.699949234032038,1,"Not Significant"
"AT3G46830",0.231268822279438,5.66427352539218,0.148276031154427,0.700188792855148,1,"Not Significant"
"AT5G46570",0.384087801608395,3.78847586186766,0.148275015660353,0.700189769764583,1,"Not Significant"
"AT3G49310",-0.404914198134587,3.31946765888644,0.148173699721653,0.700287255426551,1,"Not Significant"
"AT3G47290",0.350368745754612,3.99801279732585,0.148161718124151,0.700298786586565,1,"Not Significant"
"AT1G71020",-0.423250072133909,3.12752396032345,0.148156621178769,0.700303692079128,1,"Not Significant"
"AT3G52950",-0.284750324651446,4.74264896653391,0.147972983634554,0.70048049644498,1,"Not Significant"
"AT1G07750",0.264369217938763,5.04692286849187,0.147963403829317,0.700489723240014,1,"Not Significant"
"AT1G55140",-0.267901345002041,5.00177784324456,0.147873691354692,0.700576146508119,1,"Not Significant"
"AT5G57630",-0.320302633729064,4.32205706905857,0.147849393007335,0.700599559162801,1,"Not Significant"
"AT1G64990",-0.303440567924698,4.42034962743122,0.147792733423945,0.700654162042432,1,"Not Significant"
"AT4G32880",0.458434824240476,3.03409460407135,0.14762908171158,0.70081194080219,1,"Not Significant"
"AT3G51480",0.548271829503738,2.55028400417833,0.147618380023731,0.70082226193508,1,"Not Significant"
"AT1G13880",0.42569382756006,3.3198956539959,0.147497860930201,0.700938524991393,1,"Not Significant"
"AT1G07310",0.226154240006741,5.72231316925749,0.147433640634279,0.701000499659032,1,"Not Significant"
"AT2G35960",-0.276592776622823,4.78333992656124,0.147329339729627,0.701101186425172,1,"Not Significant"
"AT1G70518",-0.51792613410179,2.02636803621917,0.14731313291116,0.70111683533023,1,"Not Significant"
"AT5G22788",0.44795258593607,3.31438967891748,0.147272383807085,0.701156186026157,1,"Not Significant"
"AT5G25070",0.398559395421191,3.61442569806446,0.147204436066445,0.701221815861571,1,"Not Significant"
"AT5G13570",0.362945815757531,3.97404225891571,0.147147845607745,0.701276489110638,1,"Not Significant"
"AT3G09360",0.475763715390855,2.97890510492351,0.147115018524983,0.701308209582622,1,"Not Significant"
"AT3G53350",-0.44818780160967,2.88098017296362,0.147110091383153,0.701312970979413,1,"Not Significant"
"AT2G46380",0.580008582023482,1.95463884379014,0.147016991743703,0.701402956020272,1,"Not Significant"
"AT5G19200",0.580008582023482,1.95463884379014,0.147016991743703,0.701402956020272,1,"Not Significant"
"AT1G31320",0.592739573701312,1.95242496940221,0.146856484076705,0.701558170760239,1,"Not Significant"
"AT3G09405",0.592739573701312,1.95242496940221,0.146856484076705,0.701558170760239,1,"Not Significant"
"AT4G04920",0.375916598735044,3.7946935509593,0.146749712403549,0.701661475399081,1,"Not Significant"
"AT1G63860",0.534741391223478,2.56204275553321,0.146665338222018,0.701743140313989,1,"Not Significant"
"AT5G11530",0.464496531829774,2.99805110464309,0.146444992278148,0.701956538019707,1,"Not Significant"
"AT3G53470",0.211453535223717,6.04591562501274,0.146439120067855,0.701962227576917,1,"Not Significant"
"AT4G35270",-0.336969698777971,4.03002743384153,0.146392378862932,0.702007519576855,1,"Not Significant"
"AT4G09560",-0.487590310682753,2.51258311129,0.146312907508386,0.702084545964031,1,"Not Significant"
"AT4G03420",0.252787405414752,5.14353742901926,0.146232851668334,0.702162163103347,1,"Not Significant"
"AT3G29360",0.207310813405223,6.11267148329687,0.14598203792891,0.702405494210768,1,"Not Significant"
"AT5G37830",0.261992753083048,5.02941159628054,0.145967016124395,0.70242007546455,1,"Not Significant"
"AT4G27310",0.191286670737955,6.6231031934484,0.145965257623101,0.702421782449759,1,"Not Significant"
"AT1G03220",-0.174685871677486,7.37005790098037,0.145887597532748,0.70249717920674,1,"Not Significant"
"AT3G61260",-0.213347338236045,5.94003817404015,0.14587609010926,0.702508353212764,1,"Not Significant"
"AT3G62660",-0.215317361251444,5.91965690685356,0.145686085291682,0.702692925864174,1,"Not Significant"
"AT3G06430",0.353112055255749,4.00090606328869,0.145664506768024,0.702713896183914,1,"Not Significant"
"AT5G37010",0.472250968040932,2.96608793486457,0.145618844731763,0.702758277075376,1,"Not Significant"
"AT5G64250",0.250251159272058,5.14440086756979,0.145540996822655,0.702834103436948,1,"Not Significant"
"AT3G07350",0.306144722784135,4.4938985656052,0.145447896608261,0.70292449971011,1,"Not Significant"
"AT2G36305",0.579019503313308,1.97523507935938,0.145441180169429,0.702931032771545,1,"Not Significant"
"AT5G03630",0.170533992320709,7.66294050796458,0.145414353626816,0.70295712859866,1,"Not Significant"
"AT1G72320",0.342351364787427,4.1611608431732,0.145390771101284,0.702980071048236,1,"Not Significant"
"AT2G17240",0.239235730319398,5.41346348387867,0.145367202617113,0.703003001966922,1,"Not Significant"
"AT2G41850",-0.491443267083973,2.42965335586112,0.145336631567334,0.703032749192749,1,"Not Significant"
"AT4G31530",0.24245986616344,5.43206200465884,0.145325257979832,0.703043817201113,1,"Not Significant"
"AT2G17120",0.230685137488141,5.53743606434651,0.145092262233355,0.703270805461089,1,"Not Significant"
"AT1G58170",0.5109417038685,2.60956191681611,0.144943732644635,0.703415379700011,1,"Not Significant"
"AT3G01420",-0.17659151506047,7.15783683265217,0.144932149063406,0.703426669550717,1,"Not Significant"
"AT4G22320",-0.418738166834266,3.1402939491088,0.144907368478349,0.703450823497047,1,"Not Significant"
"AT5G08180",-0.187913847733796,6.65068923153815,0.144600173297008,0.703750447022399,1,"Not Significant"
"AT4G28540",-0.241706287317612,5.35169998696156,0.144430678346908,0.703915920282354,1,"Not Significant"
"AT1G36320",-0.211089784823946,5.98399310699914,0.144342295150268,0.704002250448618,1,"Not Significant"
"AT2G29070",0.587422478696231,1.93590092964379,0.144321763786309,0.704022309223737,1,"Not Significant"
"AT3G59000",0.605372261719285,1.89289750808868,0.144196586691688,0.704144640341176,1,"Not Significant"
"AT1G70490",-0.164212667151685,8.12781801110095,0.144195146142011,0.70414604849263,1,"Not Significant"
"AT5G21326",0.236145288407424,5.49361435832902,0.144124127494422,0.704215479899118,1,"Not Significant"
"AT1G10820",0.507857221383927,2.62300382409643,0.144093705546783,0.704245227914943,1,"Not Significant"
"AT5G62560",-0.292669141148685,4.5545360457473,0.144003941980654,0.704333023910879,1,"Not Significant"
"AT1G71410",-0.302976042843881,4.31631303312627,0.143883774139707,0.704450606753884,1,"Not Significant"
"AT1G48840",-0.407648546346966,3.0905989233987,0.14368234757781,0.704647826357288,1,"Not Significant"
"AT5G16480",0.530016625503292,2.54834082598833,0.14367989690026,0.704650226823662,1,"Not Significant"
"AT3G14890",-0.410781279133171,3.12652235217337,0.143669756860128,0.704660159356501,1,"Not Significant"
"AT4G23050",0.358748425859735,3.96552446593418,0.143560322566906,0.704767379687701,1,"Not Significant"
"AT1G05320",-0.362946349955804,3.78979683186332,0.143350882761563,0.70497271270143,1,"Not Significant"
"AT5G66810",0.457517888527125,3.02717420607147,0.143336805662836,0.704986519919443,1,"Not Significant"
"AT1G04170",-0.180985237567654,6.95309548546377,0.143302316410418,0.705020351233703,1,"Not Significant"
"AT3G17910",0.515781144638908,2.58489284813829,0.143301318739877,0.705021329941335,1,"Not Significant"
"AT1G52500",0.508210648667601,2.5981022948731,0.143295638948372,0.705026901850195,1,"Not Significant"
"AT5G40200",0.330391131554556,4.14610934677964,0.143295303559039,0.70502723087305,1,"Not Significant"
"AT5G58040",0.31727536774202,4.38957119666304,0.143178091922573,0.705142244528161,1,"Not Significant"
"AT5G17820",-0.487100372259812,2.48267696573254,0.14307024063923,0.705248120910303,1,"Not Significant"
"AT1G05890",0.277990154656893,4.77454255914817,0.142977081272821,0.70533961112861,1,"Not Significant"
"AT4G09760",-0.193341775575409,6.43224635208562,0.142795212601636,0.70551831945711,1,"Not Significant"
"AT2G23985",0.423713877801206,3.30367301259465,0.142782567241053,0.705530749913263,1,"Not Significant"
"AT3G20370",0.225810953641299,5.57020633831769,0.142581456854063,0.705728527094976,1,"Not Significant"
"AT1G17980",-0.338476154643092,3.95251648528115,0.142487760146956,0.705820725295454,1,"Not Significant"
"AT5G20240",0.353122521561897,3.98747722956946,0.142459588160018,0.705848453495086,1,"Not Significant"
"AT3G57000",0.301466362957867,4.47407024451303,0.14241030276687,0.705896970040022,1,"Not Significant"
"AT1G09430",-0.207576289270653,5.99376807832499,0.142384375551911,0.705922496642375,1,"Not Significant"
"AT1G05730",0.60086853189064,1.9132829457842,0.142341456917271,0.705964757958413,1,"Not Significant"
"AT5G43790",0.468541609078895,2.95189305258304,0.142333985592603,0.705972115600065,1,"Not Significant"
"AT4G30280",0.41571358024882,3.3055530272941,0.142236637080323,0.706068003034663,1,"Not Significant"
"AT2G42190",0.260639571612896,5.05628962575518,0.142225884509222,0.706078596521667,1,"Not Significant"
"AT4G15160",-0.512401967721476,2.01482664821842,0.142202895128494,0.70610124730941,1,"Not Significant"
"AT1G42540",-0.361835509808723,3.7492680928906,0.142132051197823,0.706171060988788,1,"Not Significant"
"AT2G46080",0.265807128680669,4.9368809866366,0.141970436862143,0.706330399448735,1,"Not Significant"
"AT3G05410",0.338083047848064,4.09806099971759,0.141918465204103,0.706381661241393,1,"Not Significant"
"AT4G27100",-0.403455305197297,3.34493715989195,0.141631759093544,0.706664644150811,1,"Not Significant"
"AT4G18600",-0.44632826753099,2.83272802072474,0.141582909947176,0.706712891530972,1,"Not Significant"
"AT5G13980",0.269747941412105,4.96037309847782,0.141492613918992,0.706802228026218,1,"Not Significant"
"AT5G07860",0.422429632784204,3.32866422474633,0.141383305468873,0.706910135903023,1,"Not Significant"
"AT3G44010",0.15042425940875,10.1087092064166,0.141352952631457,0.706940143769152,1,"Not Significant"
"AT2G41945",0.35063924585574,4.01152217091246,0.141182614639775,0.707108614065908,1,"Not Significant"
"AT5G13780",0.1801314165662,6.94151138169098,0.141169969865678,0.70712112481801,1,"Not Significant"
"AT2G32180",-0.483920539583614,2.44286474903296,0.141130755130775,0.707159927982599,1,"Not Significant"
"AT2G26930",0.272155044887599,4.89301383507587,0.14110654100992,0.707183891041179,1,"Not Significant"
"AT3G04290",-0.202726669140851,6.18810777023669,0.141099296572632,0.707191060821035,1,"Not Significant"
"AT5G44320",0.223966607634415,5.61460948457787,0.141070174945846,0.707219884454654,1,"Not Significant"
"AT3G27400",-0.232837704272486,5.46178117886489,0.1409736817229,0.707315414557298,1,"Not Significant"
"AT5G21170",-0.303219031840079,4.34115199610028,0.140914667511087,0.707373858119917,1,"Not Significant"
"AT5G18950",-0.482792988327571,2.46499222274832,0.140905014526572,0.707383419091693,1,"Not Significant"
"AT5G38840",0.414376084277591,3.36158596176396,0.14080210104351,0.707485374832641,1,"Not Significant"
"AT2G25140",0.367902697081455,3.82414764930938,0.140776770580738,0.707510476081253,1,"Not Significant"
"AT5G36940",0.365370117913909,3.80904919765405,0.140757306349218,0.707529765932272,1,"Not Significant"
"AT1G80260",-0.38247574267868,3.40691068957993,0.14073408262432,0.707553086910664,1,"Not Significant"
"AT1G11880",0.569652030304857,1.97630164638323,0.140716798623017,0.707569915627343,1,"Not Significant"
"AT2G31740",0.310057469398284,4.43051005595598,0.140711806356326,0.707574864225698,1,"Not Significant"
"AT5G16980",-0.289238989943295,4.55892095820932,0.140582120022247,0.707703451271684,1,"Not Significant"
"AT3G57330",-0.298101077369972,4.3249989906173,0.140441614894045,0.707842841778096,1,"Not Significant"
"AT2G18710",0.212595257640591,5.87110830115899,0.140204279076154,0.708078475537202,1,"Not Significant"
"AT1G27390",0.222455536623162,5.69264922337372,0.140164191385293,0.708118298182602,1,"Not Significant"
"AT5G19890",-0.515598717225958,2.01926459223492,0.14015918311217,0.708123273799061,1,"Not Significant"
"AT3G26300",-0.324060645613803,4.02970681707555,0.140012890638986,0.70826865710844,1,"Not Significant"
"AT5G40740",0.510477576048532,2.58996991207181,0.140000515674371,0.708280959137689,1,"Not Significant"
"AT3G22450",0.565711664531696,1.95627226084231,0.139801150602656,0.708479234680075,1,"Not Significant"
"AT5G05520",-0.287257323705975,4.57722533022483,0.139760778042454,0.708519406221706,1,"Not Significant"
"AT5G18830",0.383707504636624,3.56843593203651,0.139758969247623,0.708521206165157,1,"Not Significant"
"AT1G31258",0.420753257968706,3.3037402352854,0.139738387118754,0.708541688509947,1,"Not Significant"
"AT3G26810",-0.286711958776526,4.53149567214252,0.139667334972457,0.708612409403242,1,"Not Significant"
"AT5G26780",0.216217934893023,5.83260271100634,0.139610108008709,0.708669384475616,1,"Not Significant"
"AT4G32000",0.578968685220424,1.94031520618652,0.139573784738946,0.708705554768328,1,"Not Significant"
"AT5G60870",0.578968685220424,1.94031520618652,0.139573784738946,0.708705554768328,1,"Not Significant"
"AT5G66790",0.499830286882792,2.62425530432821,0.13952780301515,0.708751350531216,1,"Not Significant"
"AT5G07020",-0.173142458571072,7.22979571371897,0.139414615755825,0.708864116681957,1,"Not Significant"
"AT4G36090",0.453031748427262,2.9836348354922,0.139389304576502,0.708889340827507,1,"Not Significant"
"AT4G35620",0.575548779645829,1.93151552574068,0.139302041591815,0.70897632376512,1,"Not Significant"
"AT5G17290",0.368441141407716,3.81095590720746,0.139260897511221,0.709017346572734,1,"Not Significant"
"AT4G15830",-0.415428776953594,3.12549065877026,0.139247002750615,0.7090312019377,1,"Not Significant"
"AT5G26180",0.363321985079342,3.83261027053685,0.139196477287689,0.709081590785976,1,"Not Significant"
"AT2G33255",-0.243640245012193,5.2245371717684,0.139187969713213,0.709090076381762,1,"Not Significant"
"AT4G15690",-0.393124179426676,3.33743414530256,0.139164613198771,0.709113374075353,1,"Not Significant"
"AT5G65890",-0.413780316574287,3.11533766611509,0.139070617032968,0.709207156045347,1,"Not Significant"
"AT5G62610",-0.30613985526172,4.24507864323724,0.139019823672966,0.709257848684322,1,"Not Significant"
"AT4G30845",-0.375080840617011,3.60492618103359,0.13892511167563,0.709352401051046,1,"Not Significant"
"AT1G60660",-0.249326385934551,5.144302225771,0.138904362085683,0.70937312057062,1,"Not Significant"
"AT5G64120",0.149912128134231,9.87916990873386,0.138846579447623,0.709430828759588,1,"Not Significant"
"AT5G41260",-0.331848119323233,4.08340429771021,0.138792710584923,0.709484640534351,1,"Not Significant"
"AT1G32583",-0.510153364828369,2.00671069518384,0.138772509494707,0.709504823282304,1,"Not Significant"
"AT5G15510",0.574909736874141,1.91719793103176,0.138708981811103,0.709568304188172,1,"Not Significant"
"AT2G42590",-0.16216800216446,8.0001589939874,0.138518768575273,0.709758476402484,1,"Not Significant"
"AT5G57220",0.354718369039336,3.85290074124819,0.138303526645075,0.709973851285889,1,"Not Significant"
"AT2G21970",0.202088082259235,6.07893203615126,0.138273240166124,0.710004171779763,1,"Not Significant"
"AT1G72710",0.19015738910339,6.50599953163329,0.138272348721973,0.710005064282362,1,"Not Significant"
"AT5G08080",0.248219769202912,5.15516982077956,0.138262634207913,0.710014790543153,1,"Not Significant"
"AT3G54220",-0.257342182412814,4.98931044491912,0.138191624747838,0.710086188386618,1,"Not Significant"
"AT5G37680",0.365107515391616,3.82468739066354,0.138142845734096,0.710134755844081,1,"Not Significant"
"AT3G17160",-0.225467752122903,5.56963868981871,0.137818928423867,0.710459448061945,1,"Not Significant"
"AT4G11600",0.156991534161836,8.60988497830964,0.137772585760747,0.710505937080038,1,"Not Significant"
"AT5G54590",0.3979568427787,3.56412468981539,0.137647937334332,0.710631023318625,1,"Not Significant"
"AT3G16060",0.298142145018133,4.46044646270697,0.137638629575146,0.710640366355072,1,"Not Significant"
"AT5G20700",-0.205300051032848,5.98011416228531,0.137627494159629,0.710651544447023,1,"Not Significant"
"AT2G24120",0.335281825001008,4.15609652092998,0.137561998507364,0.710717301524834,1,"Not Significant"
"AT5G06980",-0.259386565443271,4.81158963110663,0.137488563446867,0.710791050880672,1,"Not Significant"
"AT3G03860",-0.253862544995328,4.97351660275643,0.137460385015113,0.710819355861121,1,"Not Significant"
"AT5G17620",-0.432687747139377,2.82689059314242,0.137372257444765,0.710907900515094,1,"Not Significant"
"AT2G39470",-0.211129425999457,5.84183594286719,0.137359525401268,0.710920695486248,1,"Not Significant"
"AT3G58170",0.204137004187269,6.05232561088226,0.137214905116497,0.711066077914066,1,"Not Significant"
"AT5G41180",0.4143458257817,3.31486894138454,0.137106371017797,0.711175241221931,1,"Not Significant"
"AT3G58050",0.488772144120438,2.63173309732734,0.136996992638421,0.711285303422278,1,"Not Significant"
"AT3G57050",-0.228036582085471,5.40395359036487,0.136950169496728,0.711332434567009,1,"Not Significant"
"AT1G01920",0.362729511603241,3.90883136360293,0.136949685779951,0.711332921513481,1,"Not Significant"
"AT2G45770",-0.28052923436311,4.64039886683033,0.136894945435638,0.71138803366719,1,"Not Significant"
"AT1G70270",-0.509514507098562,2.02151373329506,0.136776353902238,0.711507473684967,1,"Not Significant"
"AT1G62820",0.30568253471099,4.43347486392207,0.136711508851157,0.711572807575198,1,"Not Significant"
"AT1G49245",-0.324541756657566,4.06791496071989,0.136536425928507,0.711749298396916,1,"Not Significant"
"AT2G01820",-0.19400537423625,6.26465682995867,0.136532012910273,0.711753748562942,1,"Not Significant"
"AT4G24740",0.27383745826063,4.74122070345299,0.136372427534144,0.711914732247264,1,"Not Significant"
"AT5G13650",0.18390648201278,6.68673643740209,0.13632594900772,0.711961638150249,1,"Not Significant"
"AT4G15140",0.333641225255913,4.101709424676,0.136315183242335,0.711972504204352,1,"Not Significant"
"AT3G28455",-0.482387309251802,2.47389317331694,0.136269011504445,0.712019111586508,1,"Not Significant"
"AT1G18740",-0.278258613270293,4.54758372820639,0.136203887178027,0.712084865635038,1,"Not Significant"
"AT2G33840",-0.276787916115026,4.63151477498124,0.136200325857992,0.712088461906414,1,"Not Significant"
"AT3G55470",0.255443280359992,5.01279326852593,0.136081017507575,0.712208972052854,1,"Not Significant"
"AT3G16460",0.164930495920567,7.6978891545759,0.135967272443067,0.712323918771776,1,"Not Significant"
"AT5G51410",0.275336842916566,4.72726044499121,0.135943359352021,0.712348091439207,1,"Not Significant"
"AT5G44090",-0.2429231427717,5.21297303239839,0.135899990830098,0.712391936888447,1,"Not Significant"
"AT2G46780",0.568027956835872,1.91469152443101,0.135847124746262,0.712445395094223,1,"Not Significant"
"AT3G18870",0.568027956835872,1.91469152443101,0.135847124746262,0.712445395094223,1,"Not Significant"
"AT4G04780",-0.356685048987938,3.73547579301524,0.135842403279665,0.712450170017873,1,"Not Significant"
"AT5G24760",-0.180252217913388,6.73320087312771,0.135737907513602,0.712555873034206,1,"Not Significant"
"AT1G61030",-0.40972995662462,3.13366059865849,0.135669774688579,0.71262481789409,1,"Not Significant"
"AT1G61600",0.514257825045387,2.52370575180236,0.135669136660203,0.712625463619658,1,"Not Significant"
"AT1G33475",-0.416692997553011,3.07183760113891,0.135642970514261,0.712651946920298,1,"Not Significant"
"AT3G17365",0.440864288026029,3.01996888882065,0.135608257536026,0.712687085124983,1,"Not Significant"
"AT5G17160",-0.397682995300932,3.30534222522121,0.135572306112369,0.712723482329971,1,"Not Significant"
"AT3G02700",0.325999913041493,4.11814276112685,0.135494848845742,0.712801918658473,1,"Not Significant"
"AT4G10060",0.264020165138754,4.83012755066943,0.135397945935246,0.712900082278692,1,"Not Significant"
"AT5G22020",-0.322624821563241,4.04101875840858,0.135346438233889,0.712952276331494,1,"Not Significant"
"AT4G37220",-0.501235770711716,2.06653373119966,0.135236700311826,0.713063514149758,1,"Not Significant"
"AT4G13580",0.585377249916852,1.91247248299235,0.135235366435381,0.713064866572727,1,"Not Significant"
"AT4G04840",-0.186020186468262,6.57964131938202,0.13495313357665,0.713351194126054,1,"Not Significant"
"AT2G45730",0.318020812726342,4.26950533493305,0.134560380671852,0.713750211197968,1,"Not Significant"
"AT5G21430",-0.195786760805185,6.17811419307414,0.134547696646966,0.713763280390622,1,"Not Significant"
"AT5G25480",-0.502233890251919,2.0512606027917,0.134497610393703,0.713814043834895,1,"Not Significant"
"AT5G55740",0.454967410944078,2.94636124574437,0.13449012835386,0.713821653632023,1,"Not Significant"
